"","SECTOR_DESC","SHORT_DESC","COMMODITY_DESC","AGG_LEVEL_DESC","STATE_FIPS_CODE","STATE_ALPHA","STATE_NAME","COUNTY_CODE","COUNTY_NAME","To_acres","fips","crop","Ir_acres","Pct_irr"
"553","CROPS","BEANS, DRY EDIBLE, LIMA - ACRES HARVESTED","BEANS","COUNTY",6,"CA","CALIFORNIA","047","MERCED",720,"06047","BEANS, DRY EDIBLE, LIMA",720,100
"554","CROPS","BEANS, DRY EDIBLE, LIMA - ACRES HARVESTED","BEANS","COUNTY",6,"CA","CALIFORNIA","067","SACRAMENTO",500,"06067","BEANS, DRY EDIBLE, LIMA",500,100
"555","CROPS","BEANS, DRY EDIBLE, LIMA - ACRES HARVESTED","BEANS","COUNTY",6,"CA","CALIFORNIA","077","SAN JOAQUIN",3304,"06077","BEANS, DRY EDIBLE, LIMA",2885,87.32
"556","CROPS","SAFFLOWER - ACRES HARVESTED","SAFFLOWER","COUNTY",49,"UT","UTAH","003","BOX ELDER",9174,"49003","SAFFLOWER",1598,17.42
"557","CROPS","BEANS, DRY EDIBLE, LIMA - ACRES HARVESTED","BEANS","COUNTY",6,"CA","CALIFORNIA","095","SOLANO",827,"06095","BEANS, DRY EDIBLE, LIMA",823,99.52
"558","CROPS","BEANS, DRY EDIBLE, LIMA - ACRES HARVESTED","BEANS","COUNTY",6,"CA","CALIFORNIA","099","STANISLAUS",6692,"06099","BEANS, DRY EDIBLE, LIMA",5367,80.2
"559","CROPS","PEAS, DRY, SOUTHERN (COWPEAS) - ACRES HARVESTED","PEAS","COUNTY",6,"CA","CALIFORNIA","011","COLUSA",2349,"06011","PEAS, DRY, SOUTHERN (COWPEAS)",1449,61.69
"560","CROPS","PEAS, DRY, SOUTHERN (COWPEAS) - ACRES HARVESTED","PEAS","COUNTY",6,"CA","CALIFORNIA","029","KERN",1224,"06029","PEAS, DRY, SOUTHERN (COWPEAS)",1224,100
"561","CROPS","PEAS, DRY, SOUTHERN (COWPEAS) - ACRES HARVESTED","PEAS","COUNTY",6,"CA","CALIFORNIA","099","STANISLAUS",540,"06099","PEAS, DRY, SOUTHERN (COWPEAS)",540,100
"562","CROPS","PEAS, DRY, SOUTHERN (COWPEAS) - ACRES HARVESTED","PEAS","COUNTY",6,"CA","CALIFORNIA","107","TULARE",2222,"06107","PEAS, DRY, SOUTHERN (COWPEAS)",2222,100
"563","CROPS","LENTILS - ACRES HARVESTED","LENTILS","COUNTY",6,"CA","CALIFORNIA","093","SISKIYOU",3,"06093","LENTILS",3,100
"564","CROPS","LENTILS - ACRES HARVESTED","LENTILS","COUNTY",8,"CO","COLORADO","041","EL PASO",7,"08041","LENTILS",7,100
"565","CROPS","TRITICALE - ACRES HARVESTED","TRITICALE","COUNTY",49,"UT","UTAH","003","BOX ELDER",723,"49003","TRITICALE",723,100
"566","CROPS","MILLET, PROSO - ACRES HARVESTED","MILLET","COUNTY",8,"CO","COLORADO","001","ADAMS",12587,"08001","MILLET, PROSO",160,1.27
"567","CROPS","MILLET, PROSO - ACRES HARVESTED","MILLET","COUNTY",8,"CO","COLORADO","087","MORGAN",18308,"08087","MILLET, PROSO",5235,28.59
"568","CROPS","MILLET, PROSO - ACRES HARVESTED","MILLET","COUNTY",8,"CO","COLORADO","095","PHILLIPS",24825,"08095","MILLET, PROSO",600,2.42
"569","CROPS","MILLET, PROSO - ACRES HARVESTED","MILLET","COUNTY",8,"CO","COLORADO","121","WASHINGTON",67023,"08121","MILLET, PROSO",2548,3.8
"570","CROPS","SAFFLOWER - ACRES HARVESTED","SAFFLOWER","COUNTY",6,"CA","CALIFORNIA","019","FRESNO",1783,"06019","SAFFLOWER",1783,100
"571","CROPS","SAFFLOWER - ACRES HARVESTED","SAFFLOWER","COUNTY",6,"CA","CALIFORNIA","077","SAN JOAQUIN",5065,"06077","SAFFLOWER",4148,81.9
"572","CROPS","SAFFLOWER - ACRES HARVESTED","SAFFLOWER","COUNTY",6,"CA","CALIFORNIA","095","SOLANO",5309,"06095","SAFFLOWER",1040,19.59
"573","CROPS","SAFFLOWER - ACRES HARVESTED","SAFFLOWER","COUNTY",6,"CA","CALIFORNIA","097","SONOMA",3,"06097","SAFFLOWER",3,100
"574","CROPS","SAFFLOWER - ACRES HARVESTED","SAFFLOWER","COUNTY",6,"CA","CALIFORNIA","113","YOLO",8981,"06113","SAFFLOWER",4493,50.03
"575","CROPS","TRITICALE - ACRES HARVESTED","TRITICALE","COUNTY",6,"CA","CALIFORNIA","077","SAN JOAQUIN",3575,"06077","TRITICALE",2327,65.09
"576","CROPS","TRITICALE - ACRES HARVESTED","TRITICALE","COUNTY",6,"CA","CALIFORNIA","113","YOLO",797,"06113","TRITICALE",797,100
"577","CROPS","SUNFLOWER, NON-OIL TYPE - ACRES HARVESTED","SUNFLOWER","COUNTY",8,"CO","COLORADO","017","CHEYENNE",1520,"08017","SUNFLOWER, NON-OIL TYPE",12,0.79
"578","CROPS","WILD RICE - ACRES HARVESTED","WILD RICE","COUNTY",6,"CA","CALIFORNIA","089","SHASTA",8702,"06089","WILD RICE",8702,100
"579","CROPS","WILD RICE - ACRES HARVESTED","WILD RICE","COUNTY",6,"CA","CALIFORNIA","101","SUTTER",266,"06101","WILD RICE",266,100
"580","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",4,"AZ","ARIZONA","007","GILA",798,"04007","HAY",798,100
"581","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",4,"AZ","ARIZONA","009","GRAHAM",3974,"04009","HAY",3973,99.97
"582","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",4,"AZ","ARIZONA","011","GREENLEE",2396,"04011","HAY",2396,100
"583","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",4,"AZ","ARIZONA","012","LAPAZ",74571,"04012","HAY",74571,100
"584","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",4,"AZ","ARIZONA","015","MOHAVE",15034,"04015","HAY",15034,100
"585","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",4,"AZ","ARIZONA","017","NAVAJO",2406,"04017","HAY",2406,100
"586","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",4,"AZ","ARIZONA","019","PIMA",4642,"04019","HAY",4642,100
"587","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",4,"AZ","ARIZONA","021","PINAL",74717,"04021","HAY",74687,99.96
"588","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",4,"AZ","ARIZONA","025","YAVAPAI",2091,"04025","HAY",1935,92.54
"589","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",4,"AZ","ARIZONA","001","APACHE",2172,"04001","HAY, ALFALFA",2172,100
"590","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",4,"AZ","ARIZONA","003","COCHISE",19119,"04003","HAY, ALFALFA",19119,100
"591","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",4,"AZ","ARIZONA","009","GRAHAM",2852,"04009","HAY, ALFALFA",2852,100
"592","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",4,"AZ","ARIZONA","013","MARICOPA",87470,"04013","HAY, ALFALFA",87470,100
"593","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",4,"AZ","ARIZONA","021","PINAL",70060,"04021","HAY, ALFALFA",70060,100
"594","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",4,"AZ","ARIZONA","025","YAVAPAI",1014,"04025","HAY, ALFALFA",1014,100
"595","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",4,"AZ","ARIZONA","027","YUMA",29149,"04027","HAY, ALFALFA",29149,100
"596","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",4,"AZ","ARIZONA","009","GRAHAM",1122,"04009","HAY, (EXCL ALFALFA)",1121,99.91
"597","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",32,"NV","NEVADA","001","CHURCHILL",32140,"32001","HAY",32140,100
"598","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",32,"NV","NEVADA","003","CLARK",1891,"32003","HAY",1891,100
"599","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",4,"AZ","ARIZONA","021","PINAL",4657,"04021","HAY, (EXCL ALFALFA)",4627,99.36
"600","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",32,"NV","NEVADA","005","DOUGLAS",16622,"32005","HAY",16622,100
"601","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",32,"NV","NEVADA","007","ELKO",119685,"32007","HAY",119685,100
"602","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",4,"AZ","ARIZONA","025","YAVAPAI",1077,"04025","HAY, (EXCL ALFALFA)",921,85.52
"603","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",32,"NV","NEVADA","009","ESMERALDA",12873,"32009","HAY",12873,100
"604","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",32,"NV","NEVADA","011","EUREKA",45608,"32011","HAY",45608,100
"605","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",32,"NV","NEVADA","013","HUMBOLDT",108919,"32013","HAY",108919,100
"606","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",4,"AZ","ARIZONA","001","APACHE",60,"04001","HAYLAGE",60,100
"607","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",32,"NV","NEVADA","015","LANDER",32763,"32015","HAY",32763,100
"608","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",32,"NV","NEVADA","017","LINCOLN",16099,"32017","HAY",16099,100
"609","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",32,"NV","NEVADA","019","LYON",39164,"32019","HAY",39164,100
"610","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",32,"NV","NEVADA","021","MINERAL",1947,"32021","HAY",1947,100
"611","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",32,"NV","NEVADA","023","NYE",10974,"32023","HAY",10974,100
"612","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",4,"AZ","ARIZONA","011","GREENLEE",243,"04011","HAYLAGE",243,100
"613","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",32,"NV","NEVADA","027","PERSHING",27605,"32027","HAY",27605,100
"614","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",4,"AZ","ARIZONA","012","LAPAZ",6406,"04012","HAYLAGE",6406,100
"615","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",4,"AZ","ARIZONA","013","MARICOPA",28097,"04013","HAYLAGE",28097,100
"616","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",32,"NV","NEVADA","031","WASHOE",16339,"32031","HAY",16339,100
"617","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",32,"NV","NEVADA","033","WHITE PINE",24265,"32033","HAY",24265,100
"618","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",4,"AZ","ARIZONA","017","NAVAJO",126,"04017","HAYLAGE",126,100
"619","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",32,"NV","NEVADA","510","CARSON CITY",160,"32510","HAY",160,100
"620","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",4,"AZ","ARIZONA","021","PINAL",16616,"04021","HAYLAGE",16616,100
"621","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",4,"AZ","ARIZONA","023","SANTA CRUZ",259,"04023","HAYLAGE",259,100
"622","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",4,"AZ","ARIZONA","025","YAVAPAI",51,"04025","HAYLAGE",51,100
"623","CROPS","HAYLAGE, ALFALFA - ACRES HARVESTED","HAYLAGE","COUNTY",4,"AZ","ARIZONA","019","PIMA",27,"04019","HAYLAGE, ALFALFA",27,100
"624","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",32,"NV","NEVADA","001","CHURCHILL",6572,"32001","HAYLAGE",6572,100
"625","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",32,"NV","NEVADA","003","CLARK",125,"32003","HAYLAGE",125,100
"626","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",32,"NV","NEVADA","005","DOUGLAS",915,"32005","HAYLAGE",915,100
"627","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",32,"NV","NEVADA","007","ELKO",7647,"32007","HAYLAGE",7647,100
"628","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",32,"NV","NEVADA","013","HUMBOLDT",3100,"32013","HAYLAGE",3100,100
"629","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",32,"NV","NEVADA","017","LINCOLN",301,"32017","HAYLAGE",301,100
"630","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",32,"NV","NEVADA","019","LYON",1459,"32019","HAYLAGE",1459,100
"631","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",32,"NV","NEVADA","031","WASHOE",1042,"32031","HAYLAGE",1042,100
"632","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",32,"NV","NEVADA","033","WHITE PINE",120,"32033","HAYLAGE",120,100
"633","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","001","BEAVER",31858,"49001","HAY",31715,99.55
"634","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","003","BOX ELDER",60555,"49003","HAY",49675,82.03
"635","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","005","CACHE",69869,"49005","HAY",52936,75.76
"636","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","011","DAVIS",3038,"49011","HAY",2807,92.4
"637","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","013","DUCHESNE",50787,"49013","HAY",50567,99.57
"638","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","015","EMERY",19838,"49015","HAY",19807,99.84
"639","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","019","GRAND",9131,"49019","HAY",9131,100
"640","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","021","IRON",58661,"49021","HAY",55681,94.92
"641","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","023","JUAB",19060,"49023","HAY",17238,90.44
"642","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","025","KANE",3331,"49025","HAY",3309,99.34
"643","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","027","MILLARD",78599,"49027","HAY",78071,99.33
"644","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","029","MORGAN",10741,"49029","HAY",6286,58.52
"645","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","031","PIUTE",8135,"49031","HAY",7795,95.82
"646","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","033","RICH",36576,"49033","HAY",32627,89.2
"647","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","035","SALT LAKE",1847,"49035","HAY",1712,92.69
"648","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","037","SAN JUAN",6937,"49037","HAY",5066,73.03
"649","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","039","SANPETE",47228,"49039","HAY",45734,96.84
"650","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","041","SEVIER",27493,"49041","HAY",27203,98.95
"651","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","043","SUMMIT",13793,"49043","HAY",11345,82.25
"652","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","045","TOOELE",13753,"49045","HAY",13320,96.85
"653","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","047","UINTAH",41628,"49047","HAY",39788,95.58
"654","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","049","UTAH",35383,"49049","HAY",32655,92.29
"655","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","053","WASHINGTON",8288,"49053","HAY",6568,79.25
"656","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","057","WEBER",15274,"49057","HAY",12857,84.18
"657","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","001","BEAVER",27279,"49001","HAY, ALFALFA",27255,99.91
"658","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","003","BOX ELDER",52510,"49003","HAY, ALFALFA",43283,82.43
"659","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","005","CACHE",61376,"49005","HAY, ALFALFA",47091,76.73
"660","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","015","EMERY",17891,"49015","HAY, ALFALFA",17869,99.88
"661","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","021","IRON",54473,"49021","HAY, ALFALFA",52095,95.63
"662","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","023","JUAB",17346,"49023","HAY, ALFALFA",15849,91.37
"663","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","025","KANE",2774,"49025","HAY, ALFALFA",2752,99.21
"664","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","029","MORGAN",9755,"49029","HAY, ALFALFA",5476,56.14
"665","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","031","PIUTE",5763,"49031","HAY, ALFALFA",5549,96.29
"666","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","035","SALT LAKE",1665,"49035","HAY, ALFALFA",1665,100
"667","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","037","SAN JUAN",5227,"49037","HAY, ALFALFA",3402,65.09
"668","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","039","SANPETE",37525,"49039","HAY, ALFALFA",36499,97.27
"669","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","041","SEVIER",26140,"49041","HAY, ALFALFA",25852,98.9
"670","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","043","SUMMIT",7451,"49043","HAY, ALFALFA",7106,95.37
"671","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","045","TOOELE",11862,"49045","HAY, ALFALFA",11605,97.83
"672","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","047","UINTAH",36771,"49047","HAY, ALFALFA",35441,96.38
"673","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","049","UTAH",28962,"49049","HAY, ALFALFA",26660,92.05
"674","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","051","WASATCH",5878,"49051","HAY, ALFALFA",5871,99.88
"675","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","053","WASHINGTON",5933,"49053","HAY, ALFALFA",5743,96.8
"676","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","057","WEBER",11397,"49057","HAY, ALFALFA",9657,84.73
"677","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","001","BEAVER",4579,"49001","HAY, (EXCL ALFALFA)",4460,97.4
"678","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","003","BOX ELDER",8045,"49003","HAY, (EXCL ALFALFA)",6392,79.45
"679","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","005","CACHE",8493,"49005","HAY, (EXCL ALFALFA)",5845,68.82
"680","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","015","EMERY",1947,"49015","HAY, (EXCL ALFALFA)",1938,99.54
"681","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","021","IRON",4188,"49021","HAY, (EXCL ALFALFA)",3586,85.63
"682","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","023","JUAB",1714,"49023","HAY, (EXCL ALFALFA)",1389,81.04
"683","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","025","KANE",557,"49025","HAY, (EXCL ALFALFA)",557,100
"684","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","029","MORGAN",986,"49029","HAY, (EXCL ALFALFA)",810,82.15
"685","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","031","PIUTE",2372,"49031","HAY, (EXCL ALFALFA)",2246,94.69
"686","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","035","SALT LAKE",182,"49035","HAY, (EXCL ALFALFA)",47,25.82
"687","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","037","SAN JUAN",1710,"49037","HAY, (EXCL ALFALFA)",1664,97.31
"688","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","039","SANPETE",9703,"49039","HAY, (EXCL ALFALFA)",9235,95.18
"689","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","041","SEVIER",1353,"49041","HAY, (EXCL ALFALFA)",1351,99.85
"690","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","043","SUMMIT",6342,"49043","HAY, (EXCL ALFALFA)",4239,66.84
"691","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","045","TOOELE",1891,"49045","HAY, (EXCL ALFALFA)",1715,90.69
"692","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","047","UINTAH",4857,"49047","HAY, (EXCL ALFALFA)",4347,89.5
"693","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",35,"NM","NEW MEXICO","001","BERNALILLO",3084,"35001","HAY",3028,98.18
"694","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","049","UTAH",6421,"49049","HAY, (EXCL ALFALFA)",5995,93.37
"695","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",35,"NM","NEW MEXICO","003","CATRON",155,"35003","HAY",155,100
"696","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","053","WASHINGTON",2355,"49053","HAY, (EXCL ALFALFA)",825,35.03
"697","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","055","WAYNE",1560,"49055","HAY, (EXCL ALFALFA)",1560,100
"698","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",35,"NM","NEW MEXICO","007","COLFAX",7695,"35007","HAY",6742,87.62
"699","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","057","WEBER",3877,"49057","HAY, (EXCL ALFALFA)",3200,82.54
"700","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",35,"NM","NEW MEXICO","009","CURRY",30395,"35009","HAY",11983,39.42
"701","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",35,"NM","NEW MEXICO","011","DE BACA",6949,"35011","HAY",6949,100
"702","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",35,"NM","NEW MEXICO","013","DONA ANA",17738,"35013","HAY",17733,99.97
"703","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",49,"UT","UTAH","003","BOX ELDER",5993,"49003","HAYLAGE",5380,89.77
"704","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",35,"NM","NEW MEXICO","015","EDDY",17394,"35015","HAY",17214,98.97
"705","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",49,"UT","UTAH","005","CACHE",7199,"49005","HAYLAGE",6828,94.85
"706","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",35,"NM","NEW MEXICO","017","GRANT",1127,"35017","HAY",1127,100
"707","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",35,"NM","NEW MEXICO","019","GUADALUPE",1876,"35019","HAY",1876,100
"708","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",49,"UT","UTAH","009","DAGGETT",2763,"49009","HAYLAGE",2763,100
"709","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",49,"UT","UTAH","011","DAVIS",321,"49011","HAYLAGE",216,67.29
"710","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",35,"NM","NEW MEXICO","023","HIDALGO",7091,"35023","HAY",7091,100
"711","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",35,"NM","NEW MEXICO","025","LEA",9363,"35025","HAY",9036,96.51
"712","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",49,"UT","UTAH","015","EMERY",97,"49015","HAYLAGE",97,100
"713","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",49,"UT","UTAH","017","GARFIELD",237,"49017","HAYLAGE",237,100
"714","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",49,"UT","UTAH","019","GRAND",25,"49019","HAYLAGE",23,92
"715","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",35,"NM","NEW MEXICO","029","LUNA",6770,"35029","HAY",6608,97.61
"716","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",49,"UT","UTAH","021","IRON",3171,"49021","HAYLAGE",3171,100
"717","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",35,"NM","NEW MEXICO","031","MCKINLEY",421,"35031","HAY",369,87.65
"718","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",49,"UT","UTAH","023","JUAB",736,"49023","HAYLAGE",736,100
"719","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",35,"NM","NEW MEXICO","033","MORA",8662,"35033","HAY",7457,86.09
"720","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",35,"NM","NEW MEXICO","037","QUAY",7163,"35037","HAY",4035,56.33
"721","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",49,"UT","UTAH","029","MORGAN",325,"49029","HAYLAGE",245,75.38
